EVENT_START,EVENT_END,PERIOD_START,PERIOD_END,COUNTRY,STOREREGION,STORE,PS_BU,TEAM_NAME,TEAM,SUBTEAM_NAME,SUBTEAM,BRAND,NAT_UPC,ITEM_DESCRIPTION,SIZE,UOM,CURRENCY,UNIT_SALES,DOLLAR_SALES,DOLLARALLOWANCE,PERCENTALLOWANCE,TOTALDOLLARALLOWANCE,TOTALPERCENTALLOWANCE,TOTALALLOWANCE,PRIMEID,BILL_TYPE,EVENT_ID,SCANBACK_DESCRIPTION
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MW,Schererville,10585,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,4.00,103.16,1.70,0.00,6.80,0.00,-6.80,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,RM,Longmont,10554,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,29.19,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SP,Brea,10594,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,29.19,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MW,St Paul,10542,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,3.00,77.37,1.70,0.00,5.10,0.00,-5.10,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,RM,El Paso,10622,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,29.19,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MA,Philly Center City,10514,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,3.00,77.37,1.70,0.00,5.10,0.00,-5.10,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MW,Akron,10673,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,3.00,77.37,1.70,0.00,5.10,0.00,-5.10,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,PN,Madison Broadway,10630,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,29.19,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SW,Las Colinas,10627,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,29.19,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SO,Decatur,10687,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,29.19,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NE,Westbury,10706,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,25.79,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,FL,Midtown Tampa,10723,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,2.00,51.58,1.70,0.00,3.40,0.00,-3.40,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NE,Woodcliff Lake,10774,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,25.79,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MA,Springfield Plaza,10795,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,25.79,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MW,Lakeview,10643,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,25.79,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,FL,Jacksonville Beach,10648,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,25.79,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NE,Industry City,10779,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,2.00,51.58,1.70,0.00,3.40,0.00,-3.40,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NC,Stonestown,10717,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,2.00,58.38,1.70,0.00,3.40,0.00,-3.40,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SO,Waverly,10592,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,29.19,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MW,Birmingham,10641,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,25.79,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SP,Queen,10615,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,34.39,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SP,Malibu,10441,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,29.19,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MA,Inner Harbor Relocation,10638,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,25.79,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NE,NoMad,10773,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,25.79,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MA,Walter Reed,10777,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,25.79,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MW,Lexington,10577,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,25.79,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NA,Sudbury,10691,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,2.00,51.58,1.70,0.00,3.40,0.00,-3.40,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SO,Kennesaw,10590,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,29.19,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,FL,Dadeland,10682,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,25.79,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NA,Shrewsbury,10619,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,25.79,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NE,Parsippany,10501,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,25.79,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SP,Sherman,10671,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,2.00,58.38,1.70,0.00,3.40,0.00,-3.40,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NE,Huntington Station,10787,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,25.79,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,RM,Cerrillos,10104,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,29.19,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SO,Chapel Hill,10008,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,29.19,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MW,Sauganash,10170,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,25.79,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SP,Del Mar,10434,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,29.19,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SO,Durham,10041,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,29.19,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SO,Duluth,10215,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,29.19,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SO,Green Hills,10241,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,29.19,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MA,Kentlands,10180,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,25.79,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NA,Lynnfield,10452,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,2.00,51.58,1.70,0.00,3.40,0.00,-3.40,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MW,Hennepin,10345,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,3.00,77.37,1.70,0.00,5.10,0.00,-5.10,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SW,Montrose,10346,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,29.19,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MA,Princeton,10187,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,25.79,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SO,Raleigh,10016,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,4.00,116.76,1.70,0.00,6.80,0.00,-6.80,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SP,Redondo Beach,10024,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,29.19,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SP,Santa Barbara,10255,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,29.19,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MA,Virginia Beach,10466,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,25.79,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MA,Vienna,10065,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,25.79,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,FL,Miami,10191,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,25.79,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NE,Upper East Side,10518,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,25.79,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MA,Ashburn,10534,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,2.00,51.58,1.70,0.00,3.40,0.00,-3.40,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SO,West Cary,10611,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,2.00,58.38,1.70,0.00,3.40,0.00,-3.40,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MW,Lakeview,10643,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,25.79,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,RM,Canyon Corners,10646,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,2.00,61.78,1.70,0.00,3.40,0.00,-3.40,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,FL,Gainesville,10704,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,25.79,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SP,Long Beach Relocation,10701,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,29.19,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SO,Nashville Downtown,10685,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,29.19,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,FL,Jacksonville Beach,10648,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,3.00,77.37,1.70,0.00,5.10,0.00,-5.10,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NE,Industry City,10779,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,25.79,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,RM,Albuquerque,10791,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,29.19,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NE,Albany,10492,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0086663100020,"OIL OLIVE EXTRA VIRGIN PREMIUM",16.9,FZ,USD,1.00,25.79,1.70,0.00,1.70,0.00,-1.70,AMZ_PRIME,PA,906315,AFFINITY 2024 GRO NOV B KOSTERINA 1.7
